"OTU_ID","Mean.blank","Taxa","SampleName","ReadCount","Original_Sample","SiteCode"
"3",0,"Anas","NorthGCP_Sample4",0,"NorthGCP.20180715.02","NorthGCP"
"3",0,"Anas","NtalkGCP_Sample1",1532,"NtalkGCP.20180527.01","NtalkGCP"
"3",0,"Anas","NtalkGCP_Sample2",1056,"NtalkGCP.20180527.02","NtalkGCP"
"3",0,"Anas","NtalkGCP_Sample3",608,"NtalkGCP.20180715.01","NtalkGCP"
"3",0,"Anas","PPKBOR_Sample1",0,"PPKBOR.20180601.01","PPKBOR"
"3",0,"Anas","PPKBOR_Sample2",488,"PPKBOR.20180601.02","PPKBOR"
"3",0,"Anas","PPKBOR_Sample3",0,"PPKBOR.20180714.01","PPKBOR"
"3",0,"Anas","PPKBOR_Sample4",0,"PPKBOR.20180714.02","PPKBOR"
"3",0,"Anas","PPKBOR_Sample5",0,"PPKBOR.20180714.03","PPKBOR"
"3",0,"Anas","RLSNKGCP_Sample1",1244,"RLSNKGCP.20180527.01","RLSNKGCP"
"3",0,"Anas","RLSNKGCP_Sample2",785,"RLSNKGCP.20180527.02","RLSNKGCP"
"3",0,"Anas","RLSNKGCP_Sample3",0,"RLSNKGCP.20180715.01","RLSNKGCP"
"3",0,"Anas","RLSNKGCP_Sample4",701,"RLSNKGCP.20180715.02","RLSNKGCP"
"3",0,"Anas","RonJRGCP_Sample1",7523,"RonJRGCP.20180527.01","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample10",481,"RonJRGCP.20180716.02","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample2",30253,"RonJRGCP.20180527.02","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample3",67,"RonJRGCP.20180716.01.PCR01","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample4",503,"RonJRGCP.20180716.01.PCR02","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample5",189,"RonJRGCP.20180716.01.PCR03","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample6",1809,"RonJRGCP.20180716.01","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample7",1888,"RonJRGCP.20180716.02.PCR01","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample8",1344,"RonJRGCP.20180716.02.PCR02","RonJRGCP"
"3",0,"Anas","RonJRGCP_Sample9",1666,"RonJRGCP.20180716.02.PCR03","RonJRGCP"
"3",0,"Anas","ShptlGCP_Sample1",0,"ShptlGCP.20180527.01","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample10",0,"ShptlGCP.20180715.02.PCR03","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample11",0,"ShptlGCP.20180715.02","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample2",0,"ShptlGCP.20180527.02","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample3",0,"ShptlGCP.20180527.03","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample4",0,"ShptlGCP.20180715.01.PCR01","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample5",0,"ShptlGCP.20180715.01.PCR02","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample6",0,"ShptlGCP.20180715.01.PCR03","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample7",0,"ShptlGCP.20180715.01","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample8",0,"ShptlGCP.20180715.02.PCR01","ShptlGCP"
"3",0,"Anas","ShptlGCP_Sample9",0,"ShptlGCP.20180715.02.PCR02","ShptlGCP"
"3",0,"Anas","UCTBOR_Sample1",0,"UCTBOR.20180601.01","UCTBOR"
"3",0,"Anas","UCTBOR_Sample2",205,"UCTBOR.20180601.02","UCTBOR"
"3",0,"Anas","UCTBOR_Sample3",0,"UCTBOR.20180714.01","UCTBOR"
"3",0,"Anas","UCTBOR_Sample4",0,"UCTBOR.20180714.02","UCTBOR"
"3",0,"Anas","WashGCP_Sample1",6297,"WashGCP.20180525.01","WashGCP"
"3",0,"Anas","WashGCP_Sample2",2603,"WashGCP.20180525.02","WashGCP"
"3",0,"Anas","WashGCP_Sample3",0,"WashGCP.20180714.01","WashGCP"
"3",0,"Anas","WashGCP_Sample4",0,"WashGCP.20180714.02","WashGCP"
"3",0,"Anas","WDMLGCP_Sample1",3776,"WDMLGCP.20180527.01","WDMLGCP"
"3",0,"Anas","WDMLGCP_Sample2",2432,"WDMLGCP.20180527.02","WDMLGCP"
"3",0,"Anas","WDMLGCP_Sample3",0,"WDMLGCP.20180714.01","WDMLGCP"
"3",0,"Anas","WDMLGCP_Sample4",0,"WDMLGCP.20180714.02","WDMLGCP"
"3",0,"Anas","YBBA_Sample1",2098,"YBBA.20180527.01","YBBA"
"3",0,"Anas","YBBA_Sample2",182680,"YBBA.20180527.02","YBBA"
"3",0,"Anas","YBBA_Sample3",28805,"YBBA.20180715.01","YBBA"
"3",0,"Anas","YBBA_Sample4",14287,"YBBA.20180715.02","YBBA"
"30",0,"Geothlypis_tolmiei","BassGCP_Sample1",0,"BassGCP.20180527.01","BassGCP"
"30",0,"Geothlypis_tolmiei","BassGCP_Sample2",0,"BassGCP.20180717.01","BassGCP"
"30",0,"Geothlypis_tolmiei","BassGCP_Sample3",0,"BassGCP.20180717.02","BassGCP"
"30",0,"Geothlypis_tolmiei","CA-EDWD_Sample1",0,"CA.EDWD.20180527.01","CA-EDWD"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample1",0,"CA.MANZA.20180527.01","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample10",0,"CA.MANZA.20180715.02","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample2",0,"CA.MANZA.20180527.02","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample3",0,"CA.MANZA.20180715.01.PCR01","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample4",0,"CA.MANZA.20180715.01.PCR02","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample5",0,"CA.MANZA.20180715.01.PCR03","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample6",0,"CA.MANZA.20180715.01","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample7",0,"CA.MANZA.20180715.02.PCR01","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample8",0,"CA.MANZA.20180715.02.PCR02","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-MANZA_Sample9",0,"CA.MANZA.20180715.02.PCR03","CA-MANZA"
"30",0,"Geothlypis_tolmiei","CA-Pig_Sample1",0,"CA.Pig.20180717.01","CA-Pig"
"30",0,"Geothlypis_tolmiei","CA-Pig_Sample2",0,"CA.Pig.20180717.02","CA-Pig"
"30",0,"Geothlypis_tolmiei","CA-Pig_Sample3",0,"Ca.Pig.20180527.01","CA-Pig"
"30",0,"Geothlypis_tolmiei","CA-Pig_Sample4",0,"Ca.Pig.20180527.02","CA-Pig"
"30",0,"Geothlypis_tolmiei","CabinBOR_Sample1",0,"CabinBOR.20180530.01","CabinBOR"
"30",0,"Geothlypis_tolmiei","CabinBOR_Sample2",0,"CabinBOR.20180530.02","CabinBOR"
"30",0,"Geothlypis_tolmiei","CabinBOR_Sample3",0,"CabinBOR.20180714.01","CabinBOR"
"30",0,"Geothlypis_tolmiei","CabinBOR_Sample4",0,"CabinBOR.20180714.02","CabinBOR"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample1",0,"EagleGCP.20180527.01","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample10",11,"EagleGCP.20180717.02","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample2",0,"EagleGCP.20180527.02","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample3",0,"EagleGCP.20180717.01.PCR01","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample4",0,"EagleGCP.20180717.01.PCR02","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample5",0,"EagleGCP.20180717.01.PCR03","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample6",15,"EagleGCP.20180717.01","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample7",11,"EagleGCP.20180717.02.PCR01","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample8",7,"EagleGCP.20180717.02.PCR02","EagleGCP"
"30",0,"Geothlypis_tolmiei","EagleGCP_Sample9",18,"EagleGCP.20180717.02.PCR03","EagleGCP"
"30",0,"Geothlypis_tolmiei","GlorGCP_Sample1",0,"GlorGCP.20180527.01","GlorGCP"
"30",0,"Geothlypis_tolmiei","GlorGCP_Sample2",0,"GlorGCP.20180527.02","GlorGCP"
"30",0,"Geothlypis_tolmiei","GlorGCP_Sample3",0,"GlorGCP.20180715.01","GlorGCP"
"30",0,"Geothlypis_tolmiei","GlorGCP_Sample4",0,"GlorGCP.20180715.02","GlorGCP"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample1",0,"GrampsBOR.20180601.01","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample10",0,"GrampsBOR.20180714.02","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample2",0,"GrampsBOR.20180601.02","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample3",0,"GrampsBOR.20180714.01.PCR01","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample4",0,"GrampsBOR.20180714.01.PCR02","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample5",0,"GrampsBOR.20180714.01.PCR03","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample6",0,"GrampsBOR.20180714.01","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample7",0,"GrampsBOR.20180714.02.PCR01","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample8",0,"GrampsBOR.20180714.02.PCR02","GrampsBOR"
"30",0,"Geothlypis_tolmiei","GrampsBOR_Sample9",0,"GrampsBOR.20180714.02.PCR03","GrampsBOR"
"30",0,"Geothlypis_tolmiei","HeronGCP_Sample1",0,"HeronGCP.20180527.01","HeronGCP"
"30",0,"Geothlypis_tolmiei","HeronGCP_Sample2",0,"HeronGCP.20180527.02","HeronGCP"
"30",0,"Geothlypis_tolmiei","HeronGCP_Sample3",0,"HeronGCP.20180717.01","HeronGCP"
"30",0,"Geothlypis_tolmiei","HeronGCP_Sample4",0,"HeronGCP.20180717.02","HeronGCP"
"30",0,"Geothlypis_tolmiei","KAMM_Sample1",0,"KAMM.20180527.01","KAMM"
"30",0,"Geothlypis_tolmiei","KAMM_Sample2",0,"KAMM.20180527.02","KAMM"
"30",0,"Geothlypis_tolmiei","KAMM_Sample3",0,"KAMM.20180714.01","KAMM"
"30",0,"Geothlypis_tolmiei","KAMM_Sample4",0,"KAMM.20180714.02","KAMM"
"30",0,"Geothlypis_tolmiei","NorthGCP_Sample1",0,"NorthGCP.20180527.01","NorthGCP"
"30",0,"Geothlypis_tolmiei","NorthGCP_Sample2",0,"NorthGCP.20180527.02","NorthGCP"
"30",0,"Geothlypis_tolmiei","NorthGCP_Sample3",0,"NorthGCP.20180715.01","NorthGCP"
"30",0,"Geothlypis_tolmiei","NorthGCP_Sample4",0,"NorthGCP.20180715.02","NorthGCP"
"30",0,"Geothlypis_tolmiei","NtalkGCP_Sample1",0,"NtalkGCP.20180527.01","NtalkGCP"
"30",0,"Geothlypis_tolmiei","NtalkGCP_Sample2",0,"NtalkGCP.20180527.02","NtalkGCP"
"30",0,"Geothlypis_tolmiei","NtalkGCP_Sample3",0,"NtalkGCP.20180715.01","NtalkGCP"
"30",0,"Geothlypis_tolmiei","PPKBOR_Sample1",0,"PPKBOR.20180601.01","PPKBOR"
"30",0,"Geothlypis_tolmiei","PPKBOR_Sample2",0,"PPKBOR.20180601.02","PPKBOR"
"30",0,"Geothlypis_tolmiei","PPKBOR_Sample3",0,"PPKBOR.20180714.01","PPKBOR"
"30",0,"Geothlypis_tolmiei","PPKBOR_Sample4",0,"PPKBOR.20180714.02","PPKBOR"
"30",0,"Geothlypis_tolmiei","PPKBOR_Sample5",0,"PPKBOR.20180714.03","PPKBOR"
"30",0,"Geothlypis_tolmiei","RLSNKGCP_Sample1",0,"RLSNKGCP.20180527.01","RLSNKGCP"
"30",0,"Geothlypis_tolmiei","RLSNKGCP_Sample2",0,"RLSNKGCP.20180527.02","RLSNKGCP"
"30",0,"Geothlypis_tolmiei","RLSNKGCP_Sample3",0,"RLSNKGCP.20180715.01","RLSNKGCP"
"30",0,"Geothlypis_tolmiei","RLSNKGCP_Sample4",0,"RLSNKGCP.20180715.02","RLSNKGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample1",0,"RonJRGCP.20180527.01","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample10",0,"RonJRGCP.20180716.02","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample2",0,"RonJRGCP.20180527.02","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample3",0,"RonJRGCP.20180716.01.PCR01","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample4",0,"RonJRGCP.20180716.01.PCR02","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample5",0,"RonJRGCP.20180716.01.PCR03","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample6",0,"RonJRGCP.20180716.01","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample7",0,"RonJRGCP.20180716.02.PCR01","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample8",0,"RonJRGCP.20180716.02.PCR02","RonJRGCP"
"30",0,"Geothlypis_tolmiei","RonJRGCP_Sample9",0,"RonJRGCP.20180716.02.PCR03","RonJRGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample1",0,"ShptlGCP.20180527.01","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample10",0,"ShptlGCP.20180715.02.PCR03","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample11",0,"ShptlGCP.20180715.02","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample2",0,"ShptlGCP.20180527.02","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample3",0,"ShptlGCP.20180527.03","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample4",0,"ShptlGCP.20180715.01.PCR01","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample5",0,"ShptlGCP.20180715.01.PCR02","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample6",0,"ShptlGCP.20180715.01.PCR03","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample7",0,"ShptlGCP.20180715.01","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample8",0,"ShptlGCP.20180715.02.PCR01","ShptlGCP"
"30",0,"Geothlypis_tolmiei","ShptlGCP_Sample9",0,"ShptlGCP.20180715.02.PCR02","ShptlGCP"
"30",0,"Geothlypis_tolmiei","UCTBOR_Sample1",0,"UCTBOR.20180601.01","UCTBOR"
"30",0,"Geothlypis_tolmiei","UCTBOR_Sample2",0,"UCTBOR.20180601.02","UCTBOR"
"30",0,"Geothlypis_tolmiei","UCTBOR_Sample3",0,"UCTBOR.20180714.01","UCTBOR"
"30",0,"Geothlypis_tolmiei","UCTBOR_Sample4",0,"UCTBOR.20180714.02","UCTBOR"
"30",0,"Geothlypis_tolmiei","WashGCP_Sample1",0,"WashGCP.20180525.01","WashGCP"
"30",0,"Geothlypis_tolmiei","WashGCP_Sample2",0,"WashGCP.20180525.02","WashGCP"
"30",0,"Geothlypis_tolmiei","WashGCP_Sample3",0,"WashGCP.20180714.01","WashGCP"
"30",0,"Geothlypis_tolmiei","WashGCP_Sample4",0,"WashGCP.20180714.02","WashGCP"
"30",0,"Geothlypis_tolmiei","WDMLGCP_Sample1",0,"WDMLGCP.20180527.01","WDMLGCP"
"30",0,"Geothlypis_tolmiei","WDMLGCP_Sample2",0,"WDMLGCP.20180527.02","WDMLGCP"
"30",0,"Geothlypis_tolmiei","WDMLGCP_Sample3",0,"WDMLGCP.20180714.01","WDMLGCP"
"30",0,"Geothlypis_tolmiei","WDMLGCP_Sample4",0,"WDMLGCP.20180714.02","WDMLGCP"
"30",0,"Geothlypis_tolmiei","YBBA_Sample1",0,"YBBA.20180527.01","YBBA"
"30",0,"Geothlypis_tolmiei","YBBA_Sample2",0,"YBBA.20180527.02","YBBA"
"30",0,"Geothlypis_tolmiei","YBBA_Sample3",0,"YBBA.20180715.01","YBBA"
"30",0,"Geothlypis_tolmiei","YBBA_Sample4",0,"YBBA.20180715.02","YBBA"
"31",0,"Hominidae","BassGCP_Sample1",0,"BassGCP.20180527.01","BassGCP"
"31",0,"Hominidae","BassGCP_Sample2",0,"BassGCP.20180717.01","BassGCP"
"31",0,"Hominidae","BassGCP_Sample3",0,"BassGCP.20180717.02","BassGCP"
"31",0,"Hominidae","CA-EDWD_Sample1",0,"CA.EDWD.20180527.01","CA-EDWD"
"31",0,"Hominidae","CA-MANZA_Sample1",2022,"CA.MANZA.20180527.01","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample10",0,"CA.MANZA.20180715.02","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample2",0,"CA.MANZA.20180527.02","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample3",0,"CA.MANZA.20180715.01.PCR01","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample4",0,"CA.MANZA.20180715.01.PCR02","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample5",0,"CA.MANZA.20180715.01.PCR03","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample6",0,"CA.MANZA.20180715.01","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample7",0,"CA.MANZA.20180715.02.PCR01","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample8",0,"CA.MANZA.20180715.02.PCR02","CA-MANZA"
"31",0,"Hominidae","CA-MANZA_Sample9",0,"CA.MANZA.20180715.02.PCR03","CA-MANZA"
"31",0,"Hominidae","CA-Pig_Sample1",0,"CA.Pig.20180717.01","CA-Pig"
"31",0,"Hominidae","CA-Pig_Sample2",0,"CA.Pig.20180717.02","CA-Pig"
"31",0,"Hominidae","CA-Pig_Sample3",0,"Ca.Pig.20180527.01","CA-Pig"
"31",0,"Hominidae","CA-Pig_Sample4",0,"Ca.Pig.20180527.02","CA-Pig"
"31",0,"Hominidae","CabinBOR_Sample1",0,"CabinBOR.20180530.01","CabinBOR"
"31",0,"Hominidae","CabinBOR_Sample2",0,"CabinBOR.20180530.02","CabinBOR"
"31",0,"Hominidae","CabinBOR_Sample3",0,"CabinBOR.20180714.01","CabinBOR"
"31",0,"Hominidae","CabinBOR_Sample4",0,"CabinBOR.20180714.02","CabinBOR"
"31",0,"Hominidae","EagleGCP_Sample1",0,"EagleGCP.20180527.01","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample10",0,"EagleGCP.20180717.02","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample2",0,"EagleGCP.20180527.02","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample3",0,"EagleGCP.20180717.01.PCR01","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample4",0,"EagleGCP.20180717.01.PCR02","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample5",0,"EagleGCP.20180717.01.PCR03","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample6",0,"EagleGCP.20180717.01","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample7",0,"EagleGCP.20180717.02.PCR01","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample8",0,"EagleGCP.20180717.02.PCR02","EagleGCP"
"31",0,"Hominidae","EagleGCP_Sample9",0,"EagleGCP.20180717.02.PCR03","EagleGCP"
"31",0,"Hominidae","GlorGCP_Sample1",0,"GlorGCP.20180527.01","GlorGCP"
"31",0,"Hominidae","GlorGCP_Sample2",0,"GlorGCP.20180527.02","GlorGCP"
"31",0,"Hominidae","GlorGCP_Sample3",0,"GlorGCP.20180715.01","GlorGCP"
"31",0,"Hominidae","GlorGCP_Sample4",0,"GlorGCP.20180715.02","GlorGCP"
"31",0,"Hominidae","GrampsBOR_Sample1",0,"GrampsBOR.20180601.01","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample10",0,"GrampsBOR.20180714.02","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample2",0,"GrampsBOR.20180601.02","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample3",0,"GrampsBOR.20180714.01.PCR01","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample4",352,"GrampsBOR.20180714.01.PCR02","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample5",42,"GrampsBOR.20180714.01.PCR03","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample6",734,"GrampsBOR.20180714.01","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample7",0,"GrampsBOR.20180714.02.PCR01","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample8",0,"GrampsBOR.20180714.02.PCR02","GrampsBOR"
"31",0,"Hominidae","GrampsBOR_Sample9",0,"GrampsBOR.20180714.02.PCR03","GrampsBOR"
"31",0,"Hominidae","HeronGCP_Sample1",0,"HeronGCP.20180527.01","HeronGCP"
"31",0,"Hominidae","HeronGCP_Sample2",0,"HeronGCP.20180527.02","HeronGCP"
"31",0,"Hominidae","HeronGCP_Sample3",0,"HeronGCP.20180717.01","HeronGCP"
"31",0,"Hominidae","HeronGCP_Sample4",0,"HeronGCP.20180717.02","HeronGCP"
"31",0,"Hominidae","KAMM_Sample1",0,"KAMM.20180527.01","KAMM"
"31",0,"Hominidae","KAMM_Sample2",0,"KAMM.20180527.02","KAMM"
"31",0,"Hominidae","KAMM_Sample3",0,"KAMM.20180714.01","KAMM"
"31",0,"Hominidae","KAMM_Sample4",0,"KAMM.20180714.02","KAMM"
"31",0,"Hominidae","NorthGCP_Sample1",0,"NorthGCP.20180527.01","NorthGCP"
"31",0,"Hominidae","NorthGCP_Sample2",0,"NorthGCP.20180527.02","NorthGCP"
"31",0,"Hominidae","NorthGCP_Sample3",0,"NorthGCP.20180715.01","NorthGCP"
"31",0,"Hominidae","NorthGCP_Sample4",0,"NorthGCP.20180715.02","NorthGCP"
"31",0,"Hominidae","NtalkGCP_Sample1",0,"NtalkGCP.20180527.01","NtalkGCP"
"31",0,"Hominidae","NtalkGCP_Sample2",0,"NtalkGCP.20180527.02","NtalkGCP"
"31",0,"Hominidae","NtalkGCP_Sample3",0,"NtalkGCP.20180715.01","NtalkGCP"
"31",0,"Hominidae","PPKBOR_Sample1",0,"PPKBOR.20180601.01","PPKBOR"
"31",0,"Hominidae","PPKBOR_Sample2",0,"PPKBOR.20180601.02","PPKBOR"
"31",0,"Hominidae","PPKBOR_Sample3",0,"PPKBOR.20180714.01","PPKBOR"
"31",0,"Hominidae","PPKBOR_Sample4",0,"PPKBOR.20180714.02","PPKBOR"
"31",0,"Hominidae","PPKBOR_Sample5",0,"PPKBOR.20180714.03","PPKBOR"
"31",0,"Hominidae","RLSNKGCP_Sample1",0,"RLSNKGCP.20180527.01","RLSNKGCP"
"31",0,"Hominidae","RLSNKGCP_Sample2",0,"RLSNKGCP.20180527.02","RLSNKGCP"
"31",0,"Hominidae","RLSNKGCP_Sample3",0,"RLSNKGCP.20180715.01","RLSNKGCP"
"31",0,"Hominidae","RLSNKGCP_Sample4",0,"RLSNKGCP.20180715.02","RLSNKGCP"
"31",0,"Hominidae","RonJRGCP_Sample1",0,"RonJRGCP.20180527.01","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample10",0,"RonJRGCP.20180716.02","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample2",0,"RonJRGCP.20180527.02","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample3",0,"RonJRGCP.20180716.01.PCR01","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample4",0,"RonJRGCP.20180716.01.PCR02","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample5",0,"RonJRGCP.20180716.01.PCR03","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample6",0,"RonJRGCP.20180716.01","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample7",0,"RonJRGCP.20180716.02.PCR01","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample8",0,"RonJRGCP.20180716.02.PCR02","RonJRGCP"
"31",0,"Hominidae","RonJRGCP_Sample9",0,"RonJRGCP.20180716.02.PCR03","RonJRGCP"
"31",0,"Hominidae","ShptlGCP_Sample1",0,"ShptlGCP.20180527.01","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample10",112,"ShptlGCP.20180715.02.PCR03","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample11",0,"ShptlGCP.20180715.02","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample2",0,"ShptlGCP.20180527.02","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample3",0,"ShptlGCP.20180527.03","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample4",0,"ShptlGCP.20180715.01.PCR01","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample5",0,"ShptlGCP.20180715.01.PCR02","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample6",0,"ShptlGCP.20180715.01.PCR03","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample7",0,"ShptlGCP.20180715.01","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample8",0,"ShptlGCP.20180715.02.PCR01","ShptlGCP"
"31",0,"Hominidae","ShptlGCP_Sample9",0,"ShptlGCP.20180715.02.PCR02","ShptlGCP"
"31",0,"Hominidae","UCTBOR_Sample1",0,"UCTBOR.20180601.01","UCTBOR"
"31",0,"Hominidae","UCTBOR_Sample2",1689,"UCTBOR.20180601.02","UCTBOR"
"31",0,"Hominidae","UCTBOR_Sample3",0,"UCTBOR.20180714.01","UCTBOR"
"31",0,"Hominidae","UCTBOR_Sample4",0,"UCTBOR.20180714.02","UCTBOR"
"31",0,"Hominidae","WashGCP_Sample1",0,"WashGCP.20180525.01","WashGCP"
"31",0,"Hominidae","WashGCP_Sample2",0,"WashGCP.20180525.02","WashGCP"
"31",0,"Hominidae","WashGCP_Sample3",0,"WashGCP.20180714.01","WashGCP"
"31",0,"Hominidae","WashGCP_Sample4",0,"WashGCP.20180714.02","WashGCP"
"31",0,"Hominidae","WDMLGCP_Sample1",0,"WDMLGCP.20180527.01","WDMLGCP"
"31",0,"Hominidae","WDMLGCP_Sample2",0,"WDMLGCP.20180527.02","WDMLGCP"
"31",0,"Hominidae","WDMLGCP_Sample3",0,"WDMLGCP.20180714.01","WDMLGCP"
"31",0,"Hominidae","WDMLGCP_Sample4",0,"WDMLGCP.20180714.02","WDMLGCP"
"31",0,"Hominidae","YBBA_Sample1",0,"YBBA.20180527.01","YBBA"
"31",0,"Hominidae","YBBA_Sample2",0,"YBBA.20180527.02","YBBA"
"31",0,"Hominidae","YBBA_Sample3",0,"YBBA.20180715.01","YBBA"
